latitude,longitude,water_level_m,rainfall_mm,hours_rain,tide_level,historical_score,water_level_trend,rain_6h,soil_saturation,risk_level,timestamp,id,month,year_index,month_sin,month_cos,seasonal_risk_score,data_source
16.059915,108.176417,0.227,0.0,0,1.5,30.7,-0.011,7.75,18.6,low,2024-11-08T10:00:00,214,,,,,,
15.798842,107.261135,1.182,53.41,6,0.393,49.5,-0.1192,69.22,51.7,medium,2022-05-11T20:00:00,215,,,,,,
16.132208,108.052361,3.076,38.51,9,0.18,51.1,-0.1407,76.01,47.5,medium,2024-09-20T11:00:00,216,,,,,,
16.080731,108.214728,0.811,0.0,6,0.602,24.4,0.0339,15.37,26.4,low,2019-12-13T19:00:00,217,,,,,,
15.971371,108.173589,2.159,3.9,4,0.039,11.5,0.1251,20.02,50.9,low,2023-01-11T13:00:00,218,,,,,,
16.028533,108.21878,0.0,0.0,0,1.373,13.6,-0.1209,0.0,5.3,low,2022-02-03T09:00:00,219,,,,,,
15.846536,107.934359,2.489,69.56,4,0.959,48.0,0.2617,77.52,83.7,medium,2024-06-23T12:00:00,220,,,,,,
15.799719,107.260898,0.181,0.0,1,0.923,53.4,-0.1507,15.2,22.7,low,2019-09-08T05:00:00,221,,,,,,
16.131132,108.052575,1.023,10.38,1,0.836,25.7,0.0364,24.96,35.9,low,2020-09-18T18:00:00,222,,,,,,
15.896442,108.080414,0.717,13.63,7,1.025,39.3,0.0364,25.6,12.7,low,2023-07-23T22:00:00,223,,,,,,
15.80419,108.381323,3.323,10.25,0,1.473,64.6,0.4358,16.99,82.9,high,2019-02-27T02:00:00,224,,,,,,
16.069579,108.101991,0.0,5.53,5,0.194,39.3,0.0,7.31,18.5,low,2022-02-13T17:00:00,225,,,,,,
15.818137,107.900553,0.169,6.33,0,1.216,1.6,-0.004,14.2,18.0,low,2020-06-21T06:00:00,226,,,,,,
16.080386,108.042876,2.45,19.91,11,1.359,47.3,-0.0847,22.47,38.9,low,2021-03-12T03:00:00,227,,,,,,
16.045311,108.207463,3.79,33.24,3,1.11,55.9,0.4666,39.64,73.9,high,2019-07-08T00:00:00,228,,,,,,
15.982459,108.155495,1.082,7.5,0,1.284,39.2,0.0867,4.88,25.5,low,2019-07-01T06:00:00,229,,,,,,
16.119873,107.984064,0.436,13.3,0,1.006,14.7,-0.0424,4.43,17.4,low,2021-12-24T19:00:00,230,,,,,,
15.98631,108.072325,0.0,1.27,0,1.476,13.5,0.0,2.9,7.0,low,2024-06-11T10:00:00,231,,,,,,
15.617848,108.347295,0.267,0.2,0,1.315,20.6,-0.0979,5.16,11.2,low,2024-06-12T15:00:00,232,,,,,,
15.792072,108.105408,0.161,7.78,2,1.237,16.1,0.1148,8.39,9.2,low,2020-06-08T15:00:00,233,,,,,,
16.031733,108.188289,5.561,54.55,4,1.426,80.1,0.5761,109.22,89.8,critical,2024-02-06T12:00:00,234,,,,,,
15.777348,108.332417,3.776,35.12,10,0.542,51.9,-0.2298,95.19,82.8,medium,2023-03-03T13:00:00,235,,,,,,
15.896629,108.078463,0.458,1.01,1,0.693,40.9,0.0197,3.5,15.6,low,2022-10-15T12:00:00,236,,,,,,
16.022494,108.19097,0.844,15.17,1,0.836,23.8,0.1548,5.06,28.0,low,2023-12-27T20:00:00,237,,,,,,
15.960017,108.166866,0.108,0.0,0,1.447,24.6,0.0374,2.97,21.7,low,2022-06-19T16:00:00,238,,,,,,
15.54096,108.043141,1.13,15.03,5,1.018,27.7,0.1446,14.45,26.6,low,2024-12-25T23:00:00,239,,,,,,
16.003823,108.137762,2.015,13.26,8,0.391,11.3,-0.1101,40.26,68.3,low,2022-09-09T19:00:00,240,,,,,,
16.067366,108.196126,0.112,14.37,1,1.523,25.8,0.014,22.9,3.4,low,2019-10-18T03:00:00,241,,,,,,
15.982713,108.155173,1.143,24.11,6,0.821,26.9,-0.0004,77.65,35.2,low,2022-11-18T04:00:00,242,,,,,,
15.317508,107.812495,0.068,3.89,0,1.243,36.7,-0.0723,1.3,0.3,low,2022-05-07T03:00:00,243,,,,,,
15.464122,107.93808,7.046,34.42,17,0.268,61.3,-0.2022,97.9,100.0,high,2020-11-02T11:00:00,244,,,,,,
16.010574,108.199449,0.589,14.33,1,1.568,12.8,0.0384,7.85,29.1,low,2023-01-23T03:00:00,245,,,,,,
16.067849,108.174047,0.052,0.0,1,1.503,6.6,0.0518,6.36,8.5,low,2020-09-04T08:00:00,246,,,,,,
15.94917,108.255373,1.031,14.12,2,1.398,29.5,0.0785,41.93,41.6,low,2024-11-07T16:00:00,247,,,,,,
16.069429,108.175351,0.333,0.0,3,0.151,54.2,-0.0953,7.96,0.9,low,2023-05-09T01:00:00,248,,,,,,
15.367379,107.819485,2.662,3.93,11,1.438,7.2,-0.1232,46.74,56.7,low,2023-07-05T02:00:00,249,,,,,,
16.067664,108.17676,0.114,14.05,0,1.232,28.6,-0.0228,4.86,22.6,low,2020-08-04T04:00:00,250,,,,,,
15.800751,107.262568,4.969,19.53,9,0.237,82.2,0.2163,41.18,62.8,high,2021-03-08T08:00:00,251,,,,,,
16.064964,108.182668,1.178,7.35,0,1.312,27.0,0.2439,5.62,34.6,low,2021-02-06T15:00:00,252,,,,,,
16.131446,107.983805,2.769,12.03,2,1.201,21.2,0.0136,24.33,54.7,low,2021-07-14T12:00:00,253,,,,,,
16.049178,108.068027,0.766,1.58,1,0.823,38.4,0.0523,8.6,19.6,low,2020-08-27T19:00:00,254,,,,,,
16.143448,108.117124,0.001,0.0,1,0.577,36.8,-0.0933,11.46,22.4,low,2023-10-24T10:00:00,255,,,,,,
15.901119,108.247546,5.457,55.02,7,0.767,61.1,0.3039,94.78,85.8,critical,2020-09-08T16:00:00,256,,,,,,
15.992642,108.143739,1.142,4.05,3,0.12,11.8,0.0182,16.5,30.6,low,2019-01-29T07:00:00,257,,,,,,
16.021412,108.187225,0.142,9.61,2,0.731,10.6,-0.0125,10.87,3.2,low,2019-12-24T19:00:00,258,,,,,,
15.953345,108.195988,8.99,54.56,10,0.144,49.3,0.4907,98.43,100.0,critical,2019-08-31T09:00:00,259,,,,,,
15.961701,108.14108,2.505,32.37,11,0.39,27.3,-0.1655,81.05,76.0,medium,2023-08-30T22:00:00,260,,,,,,
15.367599,107.81768,0.669,1.75,2,0.411,23.1,0.0261,3.81,4.2,low,2019-09-28T13:00:00,261,,,,,,
15.962082,108.151753,2.121,9.14,2,0.72,46.5,0.1437,42.21,57.2,low,2021-12-28T01:00:00,262,,,,,,
15.957411,107.992369,0.225,11.13,0,1.471,19.6,0.2253,10.61,13.8,low,2021-11-20T07:00:00,263,,,,,,
16.043173,108.206525,4.555,1.76,2,1.042,73.1,0.3199,59.35,75.9,high,2019-07-08T02:00:00,264,,,,,,
15.992174,108.141788,0.439,32.73,4,0.941,42.7,0.044,37.32,21.6,low,2021-04-30T18:00:00,265,,,,,,
15.537502,108.339186,8.56,139.34,5,1.247,77.1,0.8285,152.21,98.5,critical,2019-07-14T12:00:00,266,,,,,,
16.059237,108.154924,0.044,23.3,6,0.726,24.6,-0.0385,15.6,15.4,low,2022-10-23T09:00:00,267,,,,,,
16.076312,108.132631,0.911,31.65,7,0.325,32.8,0.0001,34.62,35.3,low,2022-08-03T02:00:00,268,,,,,,
16.01561,108.200167,4.006,59.89,4,1.533,45.1,0.6009,67.33,84.2,high,2020-05-13T17:00:00,269,,,,,,
16.04061,108.106272,0.365,12.63,0,1.179,24.9,0.1839,4.78,22.8,low,2021-08-21T10:00:00,270,,,,,,
16.059686,108.046189,0.084,14.01,0,1.37,35.7,-0.1453,4.67,7.1,low,2023-09-22T10:00:00,271,,,,,,
15.949124,108.062327,2.213,38.77,5,0.438,13.1,0.0755,74.58,68.8,low,2024-03-24T23:00:00,272,,,,,,
15.268444,108.012634,2.925,11.9,9,1.507,38.5,-0.1444,38.1,68.0,low,2023-06-22T03:00:00,273,,,,,,
15.984759,108.167224,2.403,8.02,5,0.33,42.7,-0.0733,41.22,49.9,low,2022-07-08T16:00:00,274,,,,,,
15.461928,107.936183,0.073,8.61,1,1.283,18.5,0.022,4.44,14.6,low,2019-08-13T01:00:00,275,,,,,,
15.84771,108.337711,0.0,1.23,2,1.145,55.6,-0.0516,7.69,17.8,low,2024-02-10T06:00:00,276,,,,,,
16.069382,108.175904,6.191,69.6,13,1.382,58.1,-0.0554,128.04,100.0,critical,2019-08-20T08:00:00,277,,,,,,
15.995772,108.103376,0.695,16.53,3,1.08,33.3,0.26,13.01,16.1,low,2020-01-07T21:00:00,278,,,,,,
15.959745,108.172897,0.872,23.82,8,0.264,23.4,0.0663,26.48,28.9,low,2019-08-17T17:00:00,279,,,,,,
16.146517,108.115909,0.018,0.0,1,1.004,44.6,0.0176,4.44,14.4,low,2022-04-03T12:00:00,280,,,,,,
16.057834,108.154671,0.082,7.92,2,0.409,53.4,0.0739,7.83,14.7,low,2022-10-23T08:00:00,281,,,,,,
16.047016,108.068027,0.592,35.71,2,1.242,17.6,0.1007,18.25,40.4,low,2022-08-17T17:00:00,282,,,,,,
16.069442,108.19326,0.226,4.27,3,0.343,32.6,0.0675,24.33,2.6,low,2019-10-18T05:00:00,283,,,,,,
16.040977,108.205313,1.445,28.45,8,0.428,52.0,-0.0403,22.64,16.5,low,2024-12-09T11:00:00,284,,,,,,
15.950407,108.252715,2.617,18.55,8,0.109,38.7,-0.0046,27.53,41.2,low,2019-05-16T01:00:00,285,,,,,,
16.074871,108.20459,0.093,12.38,0,1.427,41.1,0.0925,6.23,0.2,low,2019-08-31T16:00:00,286,,,,,,
15.386342,108.499061,0.727,33.88,3,1.48,40.6,0.0025,37.97,30.0,low,2023-06-11T11:00:00,287,,,,,,
15.618831,108.345896,4.061,63.94,10,0.079,37.5,-0.293,78.79,73.9,medium,2019-08-23T00:00:00,288,,,,,,
15.093507,108.121581,0.739,24.85,2,1.402,5.9,0.0463,10.8,39.5,low,2023-10-22T17:00:00,289,,,,,,
16.109784,108.26131,8.711,74.58,11,0.632,32.6,0.4665,109.04,100.0,critical,2023-05-09T01:00:00,290,,,,,,
16.034068,108.188016,0.0,0.0,1,1.288,22.7,0.0,2.28,0.0,low,2020-04-12T12:00:00,291,,,,,,
15.563421,108.368555,0.169,0.0,0,1.336,40.4,0.0452,0.0,12.6,low,2024-02-11T13:00:00,292,,,,,,
16.08078,108.214636,0.536,24.91,5,0.604,53.1,-0.0994,31.99,16.3,low,2019-09-28T01:00:00,293,,,,,,
15.617393,108.347803,4.114,19.86,4,1.271,66.4,0.3687,31.77,76.2,medium,2022-03-15T05:00:00,294,,,,,,
15.954447,108.154552,1.493,67.84,6,0.284,21.6,-0.0892,105.19,64.9,medium,2023-01-25T15:00:00,295,,,,,,
15.979885,108.139283,2.932,70.16,1,1.484,52.7,0.2203,23.39,86.6,medium,2021-04-22T05:00:00,296,,,,,,
16.069876,108.174009,0.338,3.82,0,1.423,65.8,0.001,11.82,6.9,low,2021-12-30T13:00:00,297,,,,,,
15.820647,107.903205,0.182,31.74,5,1.116,13.4,-0.0015,27.42,19.0,low,2020-06-21T08:00:00,298,,,,,,
16.000383,108.103557,0.834,31.28,2,1.357,32.0,0.0855,20.88,27.9,low,2024-12-29T16:00:00,299,,,,,,
15.957231,107.992376,8.747,23.5,10,0.507,61.5,0.524,54.41,93.6,critical,2020-02-26T07:00:00,300,,,,,,
15.569888,108.474851,1.839,26.23,2,1.376,11.9,0.1437,13.01,53.5,low,2022-01-29T19:00:00,301,,,,,,
16.028426,108.186013,7.035,48.27,7,0.644,45.4,0.6285,130.64,100.0,critical,2023-08-05T08:00:00,302,,,,,,
15.521707,108.356979,5.685,28.01,12,0.589,61.9,0.3161,40.2,87.0,high,2024-04-13T12:00:00,303,,,,,,
15.799853,107.261355,4.793,25.15,18,0.15,44.3,-0.2135,68.36,96.6,high,2019-07-30T06:00:00,304,,,,,,
15.902229,107.494008,1.411,56.03,1,1.058,48.4,0.1243,18.68,51.9,low,2022-02-10T17:00:00,305,,,,,,
15.777112,108.330149,0.047,0.0,3,0.328,25.8,-0.0736,17.71,0.2,low,2021-03-17T16:00:00,306,,,,,,
15.779286,108.087534,0.793,19.49,5,0.431,23.5,0.0857,28.49,27.3,low,2024-02-11T07:00:00,307,,,,,,
15.800178,107.259735,0.331,17.54,3,1.516,30.9,0.008,15.2,23.2,low,2019-09-08T04:00:00,308,,,,,,
15.458642,108.171368,0.647,0.0,2,1.281,38.2,-0.0822,13.42,21.9,low,2020-01-12T06:00:00,309,,,,,,
16.119181,107.983739,0.339,1.96,7,0.91,55.0,-0.1259,10.8,9.2,low,2021-01-04T23:00:00,310,,,,,,
16.109727,108.261107,12.054,37.65,17,0.862,49.6,-0.3328,83.54,100.0,high,2020-08-18T23:00:00,311,,,,,,
16.048839,108.147148,7.432,52.68,7,0.594,77.4,0.3927,135.19,100.0,critical,2022-09-23T06:00:00,312,,,,,,
15.981286,108.075244,2.845,25.58,5,0.814,45.2,0.1764,62.98,69.4,medium,2023-08-12T14:00:00,313,,,,,,
15.88127,108.283532,6.168,77.85,8,0.113,58.5,0.302,112.41,100.0,critical,2019-09-24T22:00:00,314,,,,,,
15.999419,108.184863,0.975,17.94,4,1.236,49.3,0.0942,30.15,20.0,low,2019-04-21T23:00:00,315,,,,,,
15.788296,108.174418,1.507,6.17,0,1.553,16.8,0.2252,2.06,32.5,low,2023-05-31T10:00:00,316,,,,,,
15.950826,108.085543,0.371,7.47,0,1.443,19.6,0.0719,2.49,19.4,low,2021-03-23T06:00:00,317,,,,,,
16.069249,108.102696,0.108,0.0,1,1.571,18.1,0.0654,5.78,4.5,low,2024-12-15T09:00:00,318,,,,,,
15.90149,108.247238,4.028,83.71,2,1.372,54.7,0.2921,41.86,80.8,high,2019-08-01T23:00:00,319,,,,,,
15.881358,108.282718,0.197,6.76,0,1.442,26.8,-0.088,3.14,5.3,low,2024-12-03T23:00:00,320,,,,,,
15.805335,108.256458,4.553,60.72,7,0.129,64.6,0.3543,101.22,86.8,critical,2020-09-18T09:00:00,321,,,,,,
16.059333,108.176372,0.238,23.24,1,1.406,28.5,-0.0689,7.75,19.1,low,2024-11-08T09:00:00,322,,,,,,
16.107812,108.261577,0.286,0.0,0,1.482,27.1,0.0332,2.8,21.9,low,2021-10-20T21:00:00,323,,,,,,
16.112567,108.128041,0.734,11.42,3,0.277,34.3,-0.1752,36.98,18.4,low,2024-12-15T00:00:00,324,,,,,,
16.003539,108.138726,9.457,15.31,14,1.639,75.9,0.2387,65.19,100.0,critical,2020-03-27T16:00:00,325,,,,,,
16.060955,108.177733,0.329,12.21,6,0.591,49.3,0.228,40.27,30.1,low,2024-09-25T08:00:00,326,,,,,,
16.066952,108.177551,0.05,0.0,1,1.415,12.7,-0.1449,10.38,4.6,low,2024-12-29T13:00:00,327,,,,,,
15.999234,108.100167,10.752,47.83,13,1.02,48.0,-0.1253,117.43,100.0,high,2020-08-05T18:00:00,328,,,,,,
15.984095,108.155913,0.0,21.07,2,1.466,36.8,0.0,7.02,14.1,low,2019-10-17T02:00:00,329,,,,,,
16.083877,108.21886,0.934,0.0,3,0.225,8.3,0.085,32.69,27.2,low,2019-11-10T14:00:00,330,,,,,,
15.620066,108.349949,0.019,25.98,2,1.322,2.7,-0.0681,12.96,7.6,low,2023-10-16T03:00:00,331,,,,,,
16.047544,108.068667,0.671,3.3,7,0.583,51.4,-0.0514,11.18,15.1,low,2022-02-27T22:00:00,332,,,,,,
16.063488,108.209331,0.031,4.12,0,1.181,49.8,-0.0123,2.26,19.8,low,2021-01-08T21:00:00,333,,,,,,
15.632194,108.293276,0.552,0.0,2,0.314,37.4,-0.0943,9.34,0.4,low,2023-01-25T07:00:00,334,,,,,,
16.06736,108.192619,0.881,1.62,0,1.491,13.3,0.034,15.29,12.3,low,2019-02-28T09:00:00,335,,,,,,
15.961454,108.139667,7.789,97.41,10,0.892,74.2,-0.1567,272.36,100.0,critical,2023-08-29T16:00:00,336,,,,,,
16.054694,108.160931,2.403,82.55,5,1.033,8.9,0.2658,88.96,53.3,medium,2020-08-05T12:00:00,337,,,,,,
15.950346,108.086046,0.3,0.0,0,0.73,13.1,-0.0002,0.0,19.5,low,2021-03-23T05:00:00,338,,,,,,
16.133454,107.982483,4.029,80.83,5,1.448,52.0,0.3017,110.47,84.0,high,2024-01-31T17:00:00,339,,,,,,
15.459013,108.174396,0.442,21.09,6,0.115,26.0,-0.205,20.45,22.5,low,2020-01-12T07:00:00,340,,,,,,
16.133669,108.050293,2.559,7.44,5,0.055,48.9,-0.0602,56.24,53.0,low,2022-02-03T02:00:00,341,,,,,,
16.009701,108.199919,2.715,8.32,6,0.504,19.8,-0.0799,31.75,51.4,low,2022-05-11T15:00:00,342,,,,,,
16.041091,108.181873,1.931,8.4,7,0.141,11.1,-0.1615,36.98,48.6,low,2021-09-10T15:00:00,343,,,,,,
15.713099,108.080984,8.141,43.97,13,1.227,76.0,0.3406,103.79,84.1,critical,2019-11-09T01:00:00,344,,,,,,
16.073938,108.205094,5.55,81.6,5,0.725,47.1,0.5778,172.71,100.0,critical,2022-08-29T02:00:00,345,,,,,,
15.788015,108.105919,0.527,0.0,1,1.455,34.1,0.2283,12.75,20.8,low,2021-03-10T15:00:00,346,,,,,,
15.619521,108.345923,0.891,13.14,1,1.445,38.2,0.0692,16.6,15.9,low,2021-09-29T05:00:00,347,,,,,,
15.549086,108.245779,4.155,47.49,7,0.512,48.7,0.2073,86.78,87.6,high,2024-08-30T04:00:00,348,,,,,,
15.956497,107.991756,0.43,15.4,4,1.43,14.8,-0.0053,13.86,1.0,low,2020-04-29T19:00:00,349,,,,,,
15.093334,108.118779,1.9,28.19,2,1.258,59.8,0.0972,13.51,31.2,low,2024-01-17T15:00:00,350,,,,,,
15.269754,108.013224,5.096,37.19,7,0.799,71.5,0.3487,45.4,65.6,high,2019-03-22T14:00:00,351,,,,,,
16.059961,108.157427,1.857,53.86,5,1.286,44.3,-0.0432,51.56,55.2,medium,2021-07-05T00:00:00,352,,,,,,
15.787782,108.106534,0.349,6.84,4,0.415,27.2,-0.1779,14.84,20.3,low,2021-03-10T18:00:00,353,,,,,,
16.032727,108.223441,5.538,82.19,3,1.442,53.3,0.4031,85.73,100.0,critical,2019-12-04T01:00:00,354,,,,,,
15.984054,108.071843,0.64,0.0,2,0.98,52.9,0.0274,14.03,12.2,low,2023-08-12T12:00:00,355,,,,,,
15.803848,108.256683,2.06,20.89,1,1.447,28.9,0.3004,6.96,46.1,low,2019-11-15T14:00:00,356,,,,,,
15.601382,108.217592,4.45,49.64,11,1.341,80.8,-0.2079,79.28,89.3,high,2023-03-12T05:00:00,357,,,,,,
16.106789,108.262129,9.32,80.87,14,1.533,52.0,-0.4295,104.01,100.0,high,2023-05-09T04:00:00,358,,,,,,
15.90046,108.247786,0.139,0.0,1,1.31,27.0,0.0088,0.69,0.1,low,2021-02-27T20:00:00,359,,,,,,
15.98552,108.166487,2.067,28.23,5,1.246,15.1,-0.0187,51.41,50.4,low,2022-07-08T13:00:00,360,,,,,,
15.982521,108.154817,0.443,26.11,1,1.477,51.2,-0.018,8.7,36.1,low,2020-07-30T07:00:00,361,,,,,,
15.949408,108.063584,0.861,12.16,0,1.303,28.9,0.1427,8.93,37.5,low,2021-08-06T03:00:00,362,,,,,,
16.142893,108.026844,0.433,0.0,0,0.981,30.5,0.0186,13.31,33.8,low,2023-07-02T03:00:00,363,,,,,,
15.994401,108.186945,6.449,44.77,7,0.012,58.7,0.3796,101.06,80.8,critical,2023-11-03T06:00:00,364,,,,,,
15.990939,108.14214,0.245,51.97,2,1.387,25.7,-0.0234,24.45,20.7,low,2021-04-30T16:00:00,365,,,,,,
15.684839,108.017451,1.358,15.24,8,0.024,12.5,0.0416,35.41,22.3,low,2021-12-20T01:00:00,366,,,,,,
15.548765,108.247173,0.252,23.22,3,1.043,50.6,-0.0475,16.63,23.5,low,2020-08-25T20:00:00,367,,,,,,
16.000833,108.140622,0.549,27.25,4,1.214,34.5,0.1833,14.78,3.3,low,2023-05-31T12:00:00,368,,,,,,
15.904462,107.493243,0.656,5.33,0,1.546,22.1,0.0713,1.78,11.8,low,2023-01-07T02:00:00,369,,,,,,
15.817537,107.903815,5.643,60.89,4,1.237,67.9,0.7395,59.88,95.6,critical,2019-06-29T22:00:00,370,,,,,,
15.84714,108.336658,0.781,18.67,8,0.172,36.0,-0.0051,23.78,37.0,low,2022-01-24T21:00:00,371,,,,,,
16.079419,108.215538,0.092,1.29,0,1.434,44.4,-0.0451,3.92,18.8,low,2022-08-13T07:00:00,372,,,,,,
15.804016,108.255011,0.641,0.0,2,0.993,8.6,0.0344,7.63,7.3,low,2024-01-14T08:00:00,373,,,,,,
15.430437,108.408863,0.328,24.05,4,0.987,12.4,0.0709,14.04,8.5,low,2024-10-31T11:00:00,374,,,,,,
16.059552,108.156297,0.049,3.83,0,1.231,35.1,-0.0179,2.64,4.4,low,2020-03-27T11:00:00,375,,,,,,
15.439551,108.58835,0.371,6.61,0,1.023,37.4,0.1084,2.2,20.8,low,2021-01-14T14:00:00,376,,,,,,
15.982616,108.156425,0.415,4.22,1,1.218,40.2,-0.0274,10.54,13.5,low,2020-10-13T06:00:00,377,,,,,,
15.80015,107.260888,5.499,23.32,17,0.523,78.4,-0.2076,44.51,68.2,high,2021-03-08T16:00:00,378,,,,,,
15.998746,108.142272,3.299,14.87,1,0.692,52.9,0.0878,39.78,87.1,medium,2020-07-22T23:00:00,379,,,,,,
15.954415,108.196457,3.499,14.99,0,1.46,77.4,0.2092,5.0,93.4,high,2019-08-31T00:00:00,380,,,,,,
15.734346,108.259109,2.494,35.32,8,0.185,25.1,0.1504,40.22,43.7,low,2020-04-01T01:00:00,381,,,,,,
16.071396,108.203822,0.089,9.6,3,0.267,35.2,-0.0782,11.6,0.0,low,2020-12-16T19:00:00,382,,,,,,
16.040377,108.181931,1.3,46.38,3,1.308,53.8,0.0825,46.4,58.8,low,2021-05-03T12:00:00,383,,,,,,
16.135055,107.984186,3.172,5.08,7,0.419,23.9,-0.083,21.15,54.8,medium,2021-07-14T17:00:00,384,,,,,,
16.122606,108.121918,0.617,20.16,2,1.292,42.1,-0.0316,6.72,11.8,low,2023-07-17T16:00:00,385,,,,,,
16.060335,108.164311,9.95,17.59,17,0.476,69.0,-0.3411,76.57,99.8,high,2020-02-13T11:00:00,386,,,,,,
15.790906,108.106828,2.953,25.99,2,1.329,68.2,0.4213,15.0,73.5,medium,2021-05-06T19:00:00,387,,,,,,
15.900916,108.249256,0.545,23.12,5,0.353,33.1,0.1136,44.44,33.6,low,2020-12-08T13:00:00,388,,,,,,
16.022684,108.061055,0.154,1.64,0,0.847,36.5,0.0372,0.55,21.2,low,2021-12-31T19:00:00,389,,,,,,
15.367271,107.818865,5.416,50.44,6,1.117,46.8,0.2981,52.68,65.4,high,2020-07-09T12:00:00,390,,,,,,
16.062274,108.180169,0.746,8.74,6,0.207,27.8,-0.0857,5.13,31.0,low,2019-04-18T08:00:00,391,,,,,,
15.367623,107.819218,0.397,0.01,0,0.836,11.6,-0.0298,0.0,5.6,low,2019-09-28T09:00:00,392,,,,,,
16.059969,108.174214,0.744,21.84,7,0.17,4.3,0.0549,27.84,34.7,low,2022-12-06T01:00:00,393,,,,,,
16.082379,108.217732,0.48,12.66,2,0.324,44.6,-0.0259,20.24,23.6,low,2021-10-01T05:00:00,394,,,,,,
16.057885,108.1595,9.467,43.15,10,0.554,58.9,0.805,94.75,100.0,critical,2021-06-11T14:00:00,395,,,,,,
16.076503,108.132807,2.063,21.86,1,1.533,44.8,0.1356,7.29,62.9,medium,2021-12-10T12:00:00,396,,,,,,
16.046948,108.149031,0.0,8.26,0,1.051,29.9,0.0,9.89,21.0,low,2021-03-07T06:00:00,397,,,,,,
15.919878,108.112389,2.163,45.08,4,1.398,19.8,0.4202,47.72,39.5,medium,2020-04-23T13:00:00,398,,,,,,
15.995404,108.142525,0.079,5.34,3,0.122,27.2,-0.0156,16.24,16.3,low,2020-06-30T17:00:00,399,,,,,,
16.068184,108.192572,6.851,31.62,17,0.484,44.4,-0.1927,50.36,69.5,high,2021-11-08T08:00:00,400,,,,,,
15.950203,108.063481,0.842,25.4,4,1.439,31.1,-0.0193,17.4,38.3,low,2021-08-06T04:00:00,401,,,,,,
15.735538,108.258447,0.101,0.0,0,0.938,18.3,-0.0506,0.0,7.6,low,2021-11-14T09:00:00,402,,,,,,
16.055744,108.188676,2.459,21.24,5,0.425,15.4,0.1412,26.93,62.9,low,2021-04-18T02:00:00,403,,,,,,
16.066055,108.193183,0.507,0.0,2,0.604,11.6,0.2322,15.47,6.6,low,2023-06-16T04:00:00,404,,,,,,
15.368516,107.819737,3.98,24.06,2,1.463,69.7,0.157,19.24,62.4,medium,2020-07-09T08:00:00,405,,,,,,
16.005806,108.126821,0.659,6.86,4,0.462,53.3,-0.0302,13.02,26.9,low,2022-10-12T16:00:00,406,,,,,,
15.790005,108.105342,2.076,84.87,1,1.32,63.6,0.4411,28.29,87.8,high,2021-06-19T11:00:00,407,,,,,,
16.055137,108.187704,3.954,87.01,9,0.652,40.0,-0.2324,104.0,80.6,high,2019-12-23T18:00:00,408,,,,,,
15.733701,108.259935,0.343,13.92,0,1.451,15.5,0.0931,7.81,24.5,low,2024-01-19T17:00:00,409,,,,,,
16.02753,108.220122,0.147,10.25,0,1.429,45.3,0.1468,5.55,10.3,low,2021-08-01T13:00:00,410,,,,,,
15.901396,108.247037,5.888,39.32,8,0.206,52.5,0.4313,96.13,87.2,critical,2020-09-08T17:00:00,411,,,,,,
16.067163,108.101453,1.283,30.69,3,1.294,41.3,-0.0459,20.73,58.1,low,2019-04-11T20:00:00,412,,,,,,
15.982855,108.155085,0.465,11.82,0,1.503,21.3,-0.0643,3.94,16.9,low,2022-11-17T11:00:00,413,,,,,,
16.082311,108.217382,0.34,0.0,0,1.096,20.6,-0.0325,0.0,9.7,low,2021-07-21T10:00:00,414,,,,,,
15.56891,108.476193,0.732,27.7,7,0.116,32.6,-0.1222,39.38,13.8,low,2021-09-10T21:00:00,415,,,,,,
15.896534,108.08186,0.446,11.48,2,0.36,18.7,-0.069,30.43,23.4,low,2019-06-15T21:00:00,416,,,,,,
16.006954,108.123489,4.883,25.19,13,1.508,53.9,-0.153,76.83,100.0,high,2022-02-06T21:00:00,417,,,,,,
15.803931,108.380908,0.46,3.29,0,1.536,25.5,0.0292,1.1,17.5,low,2022-03-21T06:00:00,418,,,,,,
16.059173,108.154514,1.045,22.3,6,0.89,27.8,-0.0078,32.23,19.1,low,2019-07-13T12:00:00,419,,,,,,
16.143959,108.024671,0.051,6.01,0,1.426,28.9,-0.0523,6.32,11.8,low,2020-04-25T08:00:00,420,,,,,,
16.007256,108.125847,2.833,42.33,1,1.571,45.2,0.2827,14.11,64.3,medium,2023-12-14T23:00:00,421,,,,,,
15.995648,108.193834,2.416,71.84,3,0.964,25.8,0.0686,57.87,67.7,medium,2023-10-14T13:00:00,422,,,,,,
15.94753,108.253879,0.952,8.28,1,0.517,41.0,0.1151,37.23,41.4,low,2024-11-07T15:00:00,423,,,,,,
15.618862,108.347617,0.318,0.0,0,1.352,28.9,0.0656,2.25,15.5,low,2024-03-07T06:00:00,424,,,,,,
16.05599,108.116217,0.185,0.0,0,1.49,36.9,0.0142,1.27,13.4,low,2023-01-16T13:00:00,425,,,,,,
15.996771,108.193785,0.09,1.37,1,0.837,26.4,0.0681,11.38,10.2,low,2019-10-23T00:00:00,426,,,,,,
16.063468,108.179882,0.751,0.0,0,1.404,23.4,0.0713,0.0,33.0,low,2019-04-18T01:00:00,427,,,,,,
16.083318,108.147756,0.642,6.87,0,0.905,18.5,0.0676,2.29,27.1,low,2021-11-12T08:00:00,428,,,,,,
